time_period,season,ccg_nm,adn_dgnm,sex_cd,age_group,trns_cnt,ttl_trns_amt,업종 대분류
2.0,0.0,0.33190095755155014,0.26702357595123666,0.0,4.0,207,4335616,중식
1.0,3.0,0.29038316002014286,0.20567636599631556,0.0,7.0,1,5000,한식
2.0,2.0,0.30105717361236184,0.30100088385455065,1.0,8.0,1,13000,중식
1.0,1.0,0.3241728845769895,0.31596154162750206,1.0,2.0,3,131700,한식
1.0,1.0,0.30043485274898596,0.29298508558438174,1.0,2.0,23,231500,한식
1.0,0.0,0.29195415351557913,0.27808449998136864,1.0,5.0,45,240660,양식
2.0,1.0,0.28541885793426114,0.2913295525176259,1.0,4.0,13,379500,주점
0.0,2.0,0.29165482142116217,0.29225975730743675,0.0,2.0,1,25000,한식
2.0,2.0,0.34419277266060255,0.28978782588067376,0.0,8.0,1,41000,한식
2.0,1.0,0.29683861582708165,0.22546053089463872,0.0,2.0,94,2969735,중식
2.0,1.0,0.2964279505003217,0.2667853224018998,0.0,3.0,9,337200,일식
2.0,0.0,0.2929614705730089,0.32592273411370704,0.0,7.0,3,52000,중식
1.0,2.0,0.2909647861804005,0.2787612327132592,0.0,5.0,1,7500,중식
1.0,2.0,0.3113035890430504,0.41838121733054634,1.0,4.0,5,70500,한식
2.0,3.0,0.30043485274898596,0.3366202323110007,1.0,3.0,4,160000,일식
1.0,3.0,0.3065805591113989,0.2479819287505962,0.0,6.0,22,38200,양식
2.0,2.0,0.29038316002014286,0.2618465090236838,0.0,6.0,26,761600,주점
2.0,0.0,0.30105717361236184,0.28925403090794766,0.0,4.0,5,137000,주점
2.0,0.0,0.2913993618949017,0.2970716444397051,0.0,6.0,186,5238700,한식
1.0,2.0,0.30105717361236184,0.2898140875009838,1.0,7.0,3,84000,한식
2.0,2.0,0.31501210362201376,0.32080361182343087,0.0,2.0,39,1456800,일식
2.0,0.0,0.30789741395079523,0.3417891808975172,0.0,5.0,92,2503100,한식
1.0,1.0,0.30105717361236184,0.3310679806160594,0.0,7.0,1,6300,양식
2.0,2.0,0.3250680620933622,0.35085098917214336,1.0,4.0,20,614600,주점
2.0,1.0,0.3313552609992176,0.3849426888762089,1.0,3.0,8,222800,일식
1.0,3.0,0.2831385549572643,0.23941312134794537,1.0,6.0,22,317800,한식
2.0,0.0,0.2965232184357257,0.2902230681144471,1.0,5.0,41,1309900,일식
2.0,2.0,0.28750835805659214,0.26916950667291556,1.0,3.0,3,100000,주점
0.0,2.0,0.28750835805659214,0.24573947214654274,1.0,2.0,1,29000,한식
0.0,0.0,0.3022859040986899,0.3331310829781625,1.0,5.0,3,5800,양식
2.0,1.0,0.2923097039804287,0.3244575077451583,1.0,1.0,5,100500,한식
0.0,2.0,0.2937105638666578,0.23193342239961898,0.0,4.0,4,63000,한식
1.0,2.0,0.3410034126156774,0.3700603770457044,0.0,5.0,99,737100,양식
0.0,2.0,0.2972852490943584,0.25018837938839933,1.0,6.0,13,366500,한식
2.0,0.0,0.284605236366718,0.27942160728743615,1.0,4.0,393,17241660,한식
2.0,0.0,0.2961076762408007,0.2529369124748356,0.0,6.0,681,10991860,양식
0.0,2.0,0.2937105638666578,0.30300065249562275,1.0,3.0,1,77000,한식
2.0,2.0,0.29418079276132586,0.32626630632012427,1.0,1.0,2,76000,한식
2.0,0.0,0.30389048939083074,0.36374980949339925,0.0,5.0,100,4137500,한식
1.0,0.0,0.3033485583126569,0.3036308079016722,0.0,2.0,54,108100,한식
2.0,2.0,0.29038316002014286,0.2437910921005498,1.0,1.0,6,431000,한식
2.0,2.0,0.3104321061719085,0.037120580308046346,1.0,6.0,4,60000,일식
2.0,1.0,0.2972852490943584,0.2909315835565749,0.0,8.0,4,278300,한식
1.0,3.0,0.30239157546187706,0.2748903862757272,0.0,6.0,47,184200,양식
2.0,0.0,0.2909647861804005,0.31498456556925375,0.0,4.0,1,29900,일식
2.0,1.0,0.30043485274898596,0.480865812564073,0.0,5.0,19,395000,중식
2.0,1.0,0.3316133225484665,0.4147196441485517,1.0,6.0,6,65000,중식
2.0,2.0,0.3101262549446101,0.28631624138027284,1.0,4.0,67,2195100,주점
2.0,3.0,0.2777624408633689,0.23182245175869562,0.0,5.0,54,1562300,일식
1.0,0.0,0.305415244921692,0.23041962426590518,1.0,6.0,78,269400,양식
2.0,3.0,0.29190855299523194,0.05180848135364925,0.0,3.0,21,465700,한식
2.0,3.0,0.2917792185458611,0.23207056168762297,0.0,4.0,414,3228340,양식
1.0,3.0,0.2731117557402044,0.29890376427693405,1.0,3.0,4,16500,양식
1.0,1.0,0.2870261807201703,0.31928477652563514,1.0,8.0,1,2000,양식
2.0,0.0,0.29195415351557913,0.2517229052144584,1.0,3.0,97,3780500,일식
2.0,2.0,0.29165482142116217,0.3293256438392244,1.0,5.0,41,1486300,주점
2.0,1.0,0.28750835805659214,0.25031883223600193,1.0,3.0,4,152000,일식
0.0,1.0,0.305415244921692,0.4083599036063903,1.0,5.0,1,82000,한식
1.0,2.0,0.30086534311805274,0.29716992814022514,1.0,4.0,55,562550,한식
1.0,1.0,0.31501210362201376,0.36859326598839787,1.0,7.0,1,44000,한식
2.0,3.0,0.2777624408633689,0.29148568675410763,0.0,4.0,26,643600,주점
2.0,2.0,0.2929614705730089,0.32592273411370704,0.0,2.0,208,6013200,한식
1.0,3.0,0.31501210362201376,0.27487071315144657,0.0,2.0,39,187000,양식
2.0,2.0,0.29418079276132586,0.32626630632012427,0.0,7.0,82,673300,양식
1.0,0.0,0.2909647861804005,0.2787612327132592,0.0,2.0,2,13400,한식
2.0,0.0,0.30086534311805274,0.31335002801215583,0.0,6.0,3,64600,일식
2.0,3.0,0.28738591990494883,0.300528115095523,1.0,6.0,352,1432000,양식
2.0,2.0,0.27959804215356293,0.27510545888136784,0.0,5.0,36,803500,중식
2.0,3.0,0.3241728845769895,0.300528115095523,0.0,2.0,161,6391750,한식
0.0,2.0,0.2923097039804287,0.2637284602117329,0.0,4.0,4,185000,주점
2.0,1.0,0.30698078241469223,0.3349981043160652,0.0,7.0,8,168000,중식
1.0,0.0,0.27959804215356293,0.259780945782849,0.0,2.0,5,15900,양식
2.0,2.0,0.28738591990494883,0.2576192115445808,0.0,7.0,3,30700,양식
2.0,0.0,0.2923097039804287,0.2637284602117329,0.0,8.0,9,283000,한식
2.0,2.0,0.2720512816603624,0.2587089144494715,1.0,6.0,300,10797300,한식
0.0,3.0,0.303952054156296,0.2606959928075127,0.0,2.0,1,14500,중식
2.0,3.0,0.28399506263910707,0.33020111624165266,0.0,6.0,70,2549310,중식
2.0,3.0,0.28738591990494883,0.27126959918547733,0.0,2.0,206,4275200,일식
2.0,1.0,0.33190095755155014,0.3797234351776222,0.0,3.0,60,1717500,중식
2.0,0.0,0.2921139805953464,0.25889830508275974,1.0,8.0,1,31500,중식
2.0,2.0,0.28278421402254517,0.27129030578806396,1.0,3.0,4,208700,주점
2.0,0.0,0.30239157546187706,0.34607273928977755,1.0,4.0,251,2075720,양식
0.0,2.0,0.2928870606413812,0.273492695165222,1.0,5.0,1,26000,양식
2.0,3.0,0.30105717361236184,0.2535600398250153,0.0,1.0,23,556700,한식
1.0,2.0,0.3095515114886265,0.326727203076558,1.0,2.0,58,292650,양식
2.0,0.0,0.2928870606413812,0.35503953235343527,1.0,2.0,22,110200,양식
1.0,1.0,0.305415244921692,0.2876520391828797,1.0,6.0,6,303000,한식
2.0,3.0,0.2917792185458611,0.3014857956912012,0.0,6.0,58,2648810,일식
2.0,0.0,0.30043485274898596,0.29053952177222375,0.0,4.0,16,385000,중식
1.0,0.0,0.2786349152350703,0.3041151507259282,1.0,6.0,19,62300,양식
1.0,3.0,0.2752088125599304,0.31893995049862794,1.0,4.0,37,205100,한식
2.0,3.0,0.284605236366718,0.22658109097189974,1.0,6.0,35,1159100,일식
2.0,3.0,0.2777624408633689,0.2745943362945818,0.0,7.0,337,8314840,한식
1.0,1.0,0.32363698950215347,0.4476422802115198,1.0,2.0,2,3000,양식
2.0,1.0,0.3113035890430504,0.3772770861060571,0.0,5.0,4,103600,주점
2.0,0.0,0.30043485274898596,0.25668259821990885,0.0,5.0,22,901500,주점
2.0,1.0,0.2909647861804005,0.3940082767474436,1.0,5.0,181,660600,양식
2.0,2.0,0.28399506263910707,0.2902093555625909,0.0,4.0,1811,59070715,한식
2.0,0.0,0.28541885793426114,0.27623455706744793,1.0,8.0,3,90000,중식
2.0,3.0,0.2913993618949017,0.26045524376226753,1.0,7.0,723,20659700,한식
1.0,2.0,0.28767894699321445,0.2804025918932592,1.0,8.0,2,53200,한식
2.0,2.0,0.2929614705730089,0.32592273411370704,0.0,4.0,1075,27772200,한식
2.0,1.0,0.30105717361236184,0.30647724490430084,0.0,3.0,185,4626600,중식
2.0,3.0,0.28278421402254517,0.22206462552865955,1.0,6.0,58,3637350,일식
2.0,2.0,0.2873508808325221,0.2806331367487561,1.0,4.0,205,4133700,중식
1.0,1.0,0.28516829945536093,0.3443875385856062,0.0,3.0,7,38100,양식
2.0,3.0,0.305415244921692,0.3121202718241811,0.0,7.0,56,1635500,한식
2.0,2.0,0.2917792185458611,0.2816428246126264,0.0,4.0,83,2742210,주점
0.0,0.0,0.2937105638666578,0.25013715249592067,1.0,5.0,1,23000,주점
2.0,2.0,0.284605236366718,0.25925052868333626,0.0,5.0,149,3329100,중식
2.0,2.0,0.2913993618949017,0.2740480925724381,1.0,5.0,87,1911500,중식
2.0,0.0,0.2867365272480098,0.2737428676358956,0.0,4.0,516,4047400,양식
2.0,0.0,0.29190855299523194,0.2897539153835824,1.0,2.0,74,2496000,한식
2.0,1.0,0.2961076762408007,0.24731725406578822,0.0,7.0,33,782400,중식
2.0,1.0,0.29418079276132586,0.30394529349123334,0.0,8.0,22,1273000,한식
2.0,1.0,0.29165482142116217,0.2693317138317126,0.0,5.0,63,1125500,중식
2.0,2.0,0.2777624408633689,0.24177390812854188,1.0,4.0,1542,54970790,한식
0.0,0.0,0.313943929122366,0.2617417463548495,1.0,6.0,5,46000,한식
2.0,3.0,0.30789741395079523,0.22249696622871637,1.0,5.0,22,706000,일식
2.0,1.0,0.2937105638666578,0.23193342239961898,0.0,3.0,46,1633350,일식
2.0,3.0,0.3101262549446101,0.3540362792095861,1.0,4.0,254,5746200,한식
0.0,1.0,0.2964279505003217,0.2883275562235916,1.0,6.0,16,370700,한식
1.0,1.0,0.2921139805953464,0.251973690328574,0.0,1.0,1,1000,한식
2.0,3.0,0.28750835805659214,0.26533952908093905,0.0,6.0,122,3080300,중식
2.0,1.0,0.33190095755155014,0.3797234351776222,0.0,6.0,42,949500,중식
2.0,0.0,0.29038316002014286,0.26099068017080923,0.0,3.0,452,14231740,한식
2.0,2.0,0.3410034126156774,0.3700603770457044,0.0,5.0,44,1800000,일식
2.0,2.0,0.32363698950215347,0.33147547681355416,0.0,3.0,619,16368010,한식
0.0,2.0,0.3133218919809332,0.2688800356023856,0.0,3.0,7,367000,한식
2.0,3.0,0.28750835805659214,0.26916950667291556,1.0,7.0,2,43900,일식
2.0,1.0,0.30389048939083074,0.33125769744731437,0.0,7.0,11,164500,중식
2.0,2.0,0.2928870606413812,0.2665201082103992,0.0,3.0,2387,13712520,양식
2.0,0.0,0.28708149028071417,0.26024238740357347,0.0,2.0,3,103000,중식
2.0,0.0,0.2913993618949017,0.28784961334360254,0.0,4.0,7,245000,일식
2.0,1.0,0.284605236366718,0.2599774619326858,0.0,4.0,1690,10040410,양식
2.0,2.0,0.30105717361236184,0.30647724490430084,1.0,8.0,5,219800,중식
2.0,2.0,0.3033485583126569,0.3370921651594513,0.0,4.0,50,1451500,중식
2.0,1.0,0.27785564431369575,0.252734208979114,0.0,2.0,1657,30724340,양식
0.0,1.0,0.28541885793426114,0.35832973181984723,0.0,5.0,1,55800,한식
2.0,3.0,0.2913993618949017,0.2986947858729587,1.0,1.0,7,663800,한식
1.0,1.0,0.3431231134600117,0.3732357578692645,1.0,5.0,51,596200,한식
2.0,2.0,0.28738591990494883,0.2620596084243242,0.0,7.0,59,494900,양식
1.0,3.0,0.2972852490943584,0.2909315835565749,1.0,3.0,45,255600,한식
2.0,3.0,0.2831385549572643,0.2617417198379835,0.0,8.0,1,20000,주점
2.0,1.0,0.2870261807201703,0.31928477652563514,1.0,4.0,117,1545900,한식
2.0,2.0,0.33190095755155014,0.342317126036188,0.0,3.0,233,6257500,한식
2.0,2.0,0.2777624408633689,0.25848132554414266,1.0,4.0,1276,8125740,양식
1.0,2.0,0.29683861582708165,0.31759804670113795,0.0,5.0,103,252500,양식
2.0,3.0,0.3065805591113989,0.4405483530879558,1.0,5.0,310,5787900,한식
2.0,1.0,0.2731117557402044,0.28937919332915363,1.0,7.0,219,5120800,한식
0.0,3.0,0.2929614705730089,0.32592273411370704,0.0,2.0,1,40000,주점
0.0,0.0,0.2972852490943584,0.25018837938839933,0.0,3.0,1,3000,양식
2.0,1.0,0.3095515114886265,0.3004338142535676,1.0,2.0,255,8105270,한식
1.0,3.0,0.29683861582708165,0.30550863254616967,1.0,6.0,36,130800,양식
2.0,2.0,0.2731117557402044,0.25601866431176923,1.0,3.0,2041,84004310,한식
2.0,0.0,0.27785564431369575,0.250167522642231,1.0,8.0,1,20000,일식
2.0,2.0,0.29190855299523194,0.29093721393190314,1.0,6.0,153,2166910,중식
2.0,2.0,0.30789741395079523,0.2535091922879011,0.0,4.0,1355,29768082,한식
1.0,0.0,0.30086534311805274,0.27869390506197134,1.0,7.0,16,70400,한식
1.0,0.0,0.30770967361599655,0.34425417142660936,0.0,3.0,34,107500,양식
2.0,2.0,0.28738591990494883,0.27126959918547733,0.0,7.0,4,300600,주점
0.0,0.0,0.2848890887686061,0.2882479788310455,0.0,4.0,1,85000,한식
0.0,1.0,0.305415244921692,0.30230557689329884,0.0,5.0,1,8900,주점
2.0,1.0,0.2921139805953464,0.2963004291771869,0.0,9.0,1,44000,한식
2.0,2.0,0.28278421402254517,0.26101477909871335,0.0,5.0,31,761250,중식
1.0,2.0,0.2831385549572643,0.31361486405017763,1.0,5.0,54,175400,양식
2.0,2.0,0.27959804215356293,0.3889549617897672,0.0,5.0,452,10281500,양식
0.0,1.0,0.30770967361599655,0.31778082119406875,0.0,2.0,4,11800,양식
0.0,3.0,0.2777624408633689,0.23182245175869562,1.0,5.0,1,76000,양식
2.0,0.0,0.3104321061719085,0.27931031474445667,1.0,4.0,28,1419700,일식
2.0,0.0,0.28516829945536093,0.2673888528005632,1.0,4.0,26,512000,중식
1.0,0.0,0.30389048939083074,0.29270106106891136,1.0,4.0,57,249700,양식
1.0,3.0,0.27959804215356293,0.26650097647036075,0.0,5.0,25,478500,한식
2.0,3.0,0.3104321061719085,0.2895068874784783,0.0,5.0,46,1735520,일식
2.0,0.0,0.30105717361236184,0.3310679806160594,1.0,3.0,73,268800,양식
2.0,1.0,0.27785564431369575,0.28739314080188466,0.0,7.0,1,46200,주점
2.0,0.0,0.2921139805953464,0.3362133525205224,0.0,5.0,81,2956000,중식
2.0,1.0,0.2720512816603624,0.3665594817132858,0.0,4.0,106,4150500,한식
2.0,3.0,0.3101262549446101,0.526198238496648,1.0,5.0,11,298500,한식
2.0,3.0,0.2917792185458611,0.31323381559162794,0.0,8.0,14,648500,한식
0.0,0.0,0.27959804215356293,0.2548990533380778,0.0,5.0,2,55000,한식
2.0,2.0,0.28278421402254517,0.33696779006633765,0.0,6.0,101,732850,양식
2.0,2.0,0.2972852490943584,0.25018837938839933,1.0,8.0,6,30700,양식
1.0,2.0,0.29195415351557913,0.23739282191004332,0.0,5.0,576,1835720,양식
2.0,2.0,0.3022859040986899,0.266269677074097,1.0,1.0,25,154900,양식
1.0,3.0,0.3113035890430504,0.35671799635733636,0.0,4.0,1,20000,한식
1.0,2.0,0.2777624408633689,0.32841444451698126,0.0,5.0,101,355600,양식
2.0,3.0,0.2898135303892191,0.30333587800071554,0.0,8.0,3,85800,한식
2.0,1.0,0.30239157546187706,0.2913295525176259,1.0,4.0,478,17429280,한식
0.0,2.0,0.30105717361236184,0.22243054667583798,1.0,3.0,10,38500,양식
2.0,3.0,0.3033485583126569,0.2974346662384169,1.0,6.0,513,13800922,한식
2.0,1.0,0.3033485583126569,0.3229386904657585,1.0,3.0,6,201900,주점
2.0,3.0,0.305415244921692,0.2884122266358236,0.0,5.0,1798,16646940,양식
2.0,3.0,0.28767894699321445,0.32729974471616813,1.0,5.0,92,763300,양식
2.0,1.0,0.3133218919809332,0.29413395481934246,0.0,4.0,8,507400,주점
0.0,3.0,0.2917792185458611,0.3014857956912012,1.0,6.0,1,49000,양식
1.0,0.0,0.2964279505003217,0.2546068575252374,0.0,2.0,259,716250,양식
2.0,1.0,0.2964279505003217,0.2852523352954409,1.0,3.0,180,7048500,중식
2.0,0.0,0.3104321061719085,0.21604043791817165,1.0,1.0,5,50700,양식
1.0,2.0,0.29195415351557913,0.2640316759005353,0.0,4.0,48,454500,한식
2.0,3.0,0.29190855299523194,0.34227295321176987,1.0,6.0,14,163000,중식
1.0,2.0,0.30043485274898596,0.3226106360279223,1.0,7.0,22,60700,양식
1.0,0.0,0.2786349152350703,0.2550522369812736,0.0,1.0,4,10000,양식
2.0,2.0,0.2720512816603624,0.2612090354234408,0.0,5.0,22,741500,주점
2.0,1.0,0.28750835805659214,0.3144703040471155,0.0,5.0,8,892500,일식
1.0,2.0,0.2972852490943584,0.267249345306939,0.0,6.0,51,151500,양식
2.0,1.0,0.284605236366718,0.25925052868333626,1.0,7.0,31,1203100,일식
2.0,0.0,0.303952054156296,0.46815249508996104,0.0,3.0,2,14000,중식
2.0,1.0,0.30770967361599655,0.34005781562720794,1.0,7.0,120,2119600,양식
2.0,3.0,0.27415616473949106,0.24101702973450176,1.0,5.0,2134,68687705,한식
2.0,1.0,0.2777624408633689,0.27343460961938404,0.0,3.0,87,2291700,중식
1.0,0.0,0.2913993618949017,0.2825748336118126,0.0,3.0,54,202800,한식
2.0,2.0,0.2786349152350703,0.3041151507259282,1.0,2.0,3,114500,주점
2.0,1.0,0.28541885793426114,0.2967059793887311,1.0,6.0,28,1987800,일식
1.0,3.0,0.27959804215356293,0.30105440280024354,0.0,2.0,2,43000,한식
2.0,2.0,0.27959804215356293,0.231671974881703,0.0,4.0,119,1834901,양식
2.0,1.0,0.2923097039804287,0.3244575077451583,0.0,3.0,38,1272825,일식
2.0,2.0,0.3241728845769895,0.300528115095523,1.0,9.0,2,17200,양식
2.0,1.0,0.3113035890430504,0.2585428661718651,1.0,8.0,11,397900,한식
0.0,1.0,0.2928870606413812,0.24653998350325582,0.0,3.0,2,120500,일식
2.0,3.0,0.3313552609992176,0.38960478015726974,1.0,2.0,17,495000,중식
2.0,0.0,0.33190095755155014,0.2845359629893816,1.0,5.0,470,2794340,양식
2.0,0.0,0.2898135303892191,0.289753882294444,1.0,4.0,360,13336500,한식
2.0,1.0,0.2777624408633689,0.24177390812854188,1.0,4.0,75,6080300,일식
1.0,2.0,0.29038316002014286,0.2754626463133223,0.0,1.0,1,22000,한식
2.0,0.0,0.27959804215356293,0.231671974881703,1.0,4.0,36,735400,한식
0.0,3.0,0.29195415351557913,0.27808449998136864,0.0,6.0,1,33000,한식
2.0,3.0,0.30389048939083074,0.26435193361995135,1.0,5.0,1895,57943690,한식
1.0,2.0,0.29195415351557913,0.2728114719739227,1.0,3.0,1,32000,일식
1.0,0.0,0.3113035890430504,0.3772770861060571,1.0,7.0,7,11800,양식
2.0,1.0,0.34824423527975024,0.29034679200148295,0.0,7.0,2,91300,주점
2.0,1.0,0.31501210362201376,0.458518021267874,1.0,2.0,34,203200,양식
2.0,2.0,0.27959804215356293,0.0,1.0,7.0,1,6500,중식
2.0,2.0,0.3041758140561515,0.2680734649416609,1.0,5.0,159,4163500,중식
2.0,1.0,0.270468890062538,0.24754970164622206,0.0,8.0,21,954000,한식
0.0,2.0,0.3095515114886265,0.2712133155658337,0.0,6.0,4,112000,한식
2.0,3.0,0.3033485583126569,0.29413553378162005,0.0,7.0,18,1059100,한식
0.0,3.0,0.30105717361236184,0.22243054667583798,1.0,5.0,2,81000,일식
2.0,1.0,0.30086534311805274,0.2718695363900415,0.0,6.0,19,460099,중식
0.0,2.0,0.30043485274898596,0.2770222839167083,0.0,2.0,3,88700,주점
1.0,0.0,0.3113035890430504,0.35671799635733636,0.0,2.0,3,15000,양식
2.0,1.0,0.2964279505003217,0.33730614323208624,1.0,1.0,1,15000,중식
2.0,1.0,0.32363698950215347,0.29998350647677663,1.0,6.0,15,1033200,일식
2.0,2.0,0.3241728845769895,0.23369589471567276,0.0,7.0,168,4812500,한식
1.0,3.0,0.28708149028071417,0.3180587360794067,0.0,2.0,8,31200,한식
2.0,1.0,0.3033485583126569,0.27070966699464205,1.0,2.0,162,5758050,주점
2.0,2.0,0.2929614705730089,0.2502151983910109,0.0,6.0,185,1664490,양식
2.0,2.0,0.29038316002014286,0.2437910921005498,1.0,9.0,4,46500,한식
2.0,0.0,0.34824423527975024,0.29034679200148295,1.0,5.0,55,2921000,일식
0.0,2.0,0.3065805591113989,0.2845359330966429,1.0,2.0,12,554500,한식
1.0,0.0,0.270468890062538,0.2595287359306258,0.0,3.0,55,167600,양식
2.0,0.0,0.2898135303892191,0.2667666260588978,0.0,1.0,1,5500,한식
0.0,3.0,0.2937105638666578,0.2684815898670874,0.0,8.0,1,33500,주점
1.0,1.0,0.2873508808325221,0.2806331367487561,1.0,3.0,115,559150,양식
2.0,1.0,0.2972852490943584,0.28091803935785775,0.0,3.0,61,1348010,중식
1.0,1.0,0.28708149028071417,0.29850098385765267,0.0,4.0,151,524000,양식
2.0,1.0,0.3316133225484665,0.3049606308287336,0.0,5.0,816,4962550,양식
1.0,0.0,0.305415244921692,0.3781585597862002,1.0,8.0,1,6000,양식
1.0,3.0,0.2913993618949017,0.2740480925724381,0.0,6.0,77,152300,양식
1.0,3.0,0.2867365272480098,0.34800439359000807,1.0,5.0,38,730000,한식
1.0,0.0,0.3041758140561515,0.29053952177222375,1.0,2.0,11,21300,한식
2.0,2.0,0.2936341644493487,0.2918911727077667,0.0,2.0,40,1038500,중식
0.0,2.0,0.28738591990494883,0.2704638751883815,1.0,4.0,35,1266200,한식
2.0,3.0,0.303952054156296,0.3130488609138336,0.0,2.0,40,791200,일식
0.0,0.0,0.2909647861804005,0.2660606383054931,0.0,5.0,8,274800,한식
2.0,3.0,0.28944699219314657,0.32130014243233723,0.0,6.0,40,1048500,중식
2.0,2.0,0.27785564431369575,0.252734208979114,1.0,7.0,6,129500,주점
1.0,1.0,0.31370792391557334,0.265561928875519,1.0,7.0,13,204000,한식
2.0,1.0,0.28767894699321445,0.32729974471616813,1.0,4.0,3,68000,주점
2.0,2.0,0.2731117557402044,0.28937919332915363,1.0,4.0,7,415700,일식
2.0,2.0,0.303952054156296,0.30496059328267844,1.0,7.0,6,136000,중식
2.0,3.0,0.2972852490943584,0.267249345306939,0.0,7.0,12,217000,중식
2.0,1.0,0.2921139805953464,0.3362133525205224,0.0,3.0,1133,8635785,양식
2.0,3.0,0.27959804215356293,0.26650097647036075,1.0,7.0,417,13771800,한식
1.0,3.0,0.28738591990494883,0.2704638751883815,1.0,4.0,11,174000,한식
0.0,2.0,0.28943273899943706,0.2625885836366827,0.0,6.0,1,3000,한식
1.0,2.0,0.28399506263910707,0.27395077447858174,1.0,4.0,454,1526810,양식
2.0,0.0,0.28750835805659214,0.3243167349876103,0.0,3.0,4,117300,일식
2.0,2.0,0.3113035890430504,0.29412959469101296,0.0,7.0,10,170500,중식
2.0,0.0,0.2731117557402044,0.30043384737125556,1.0,4.0,21,686100,중식
2.0,0.0,0.2937105638666578,0.30300065249562275,1.0,3.0,21,851100,일식
1.0,3.0,0.2964279505003217,0.2883275562235916,1.0,3.0,59,152300,양식
2.0,2.0,0.29683861582708165,0.33169634675828524,1.0,9.0,13,346000,한식
1.0,3.0,0.3033485583126569,0.29413553378162005,0.0,3.0,21,54500,양식
2.0,1.0,0.33190095755155014,0.342317126036188,1.0,2.0,13,218500,중식
2.0,1.0,0.30105717361236184,0.3962250054445409,1.0,1.0,15,93900,양식
2.0,2.0,0.2965232184357257,0.26195086235607606,1.0,7.0,5,94000,중식
2.0,2.0,0.30086534311805274,0.2972967455631011,0.0,2.0,43,1551700,일식
2.0,2.0,0.2965232184357257,0.2902230681144471,1.0,6.0,91,3059100,일식
2.0,1.0,0.30789741395079523,0.2535091922879011,1.0,7.0,12,361700,일식
2.0,1.0,0.270468890062538,0.24754970164622206,0.0,5.0,18,649000,일식
0.0,1.0,0.29195415351557913,0.2640316759005353,1.0,6.0,1,4500,양식
2.0,2.0,0.31370792391557334,0.26384981544727565,0.0,2.0,567,16084070,한식
1.0,1.0,0.28750835805659214,0.26533952908093905,0.0,1.0,1,2000,양식
2.0,0.0,0.3241728845769895,0.4052748823184767,1.0,7.0,3,180000,일식
2.0,0.0,0.2898135303892191,0.37250494838476994,1.0,3.0,83,2446000,한식
2.0,2.0,0.34824423527975024,0.3619354229538365,0.0,1.0,3,22000,양식
2.0,0.0,0.2965232184357257,0.2629359093172204,1.0,8.0,59,1668000,한식
2.0,0.0,0.3022859040986899,0.2678250891968897,1.0,4.0,6,206600,일식
